Date (UTC),Timestamp (UTC),≤2.0%,2.1%,2.2%,2.3%,2.4%,2.5%,2.6%,2.7%,≥2.8%
03-09-2026 10:00,1773050400,0.011,0.008,0.0095,0.0085,0.009,0.011,0.0195,0.05,0.885
03-09-2026 11:00,1773054000,0.0615,0.0085,0.0085,0.0085,0.0075,0.0105,0.014,0.0455,0.875
03-09-2026 12:00,1773057600,0.0235,0.008,0.0075,0.0065,0.0065,0.01,0.0105,0.0355,0.875
03-09-2026 13:00,1773061200,0.0195,0.008,0.0075,0.0065,0.007,0.011,0.005,0.0425,0.875
03-09-2026 14:00,1773064800,0.0185,0.008,0.0075,0.006,0.007,0.0095,0.0045,0.0395,0.865
03-09-2026 15:00,1773068400,0.0385,0.008,0.008,0.0065,0.007,0.0105,0.0045,0.041,0.865
03-09-2026 16:00,1773072000,0.0375,0.0095,0.0095,0.009,0.007,0.01,0.0045,0.039,0.865
03-09-2026 17:00,1773075600,0.0375,0.0085,0.01,0.0095,0.0085,0.011,0.014,0.036,0.865
03-09-2026 18:00,1773079200,0.0505,0.0085,0.01,0.0095,0.0085,0.011,0.013,0.0375,0.87
03-09-2026 19:00,1773082800,0.0415,0.008,0.0085,0.0095,0.0075,0.009,0.015,0.0355,0.87
03-09-2026 20:00,1773086400,0.0235,0.008,0.008,0.0095,0.0085,0.011,0.041,0.0425,0.805
03-09-2026 21:00,1773090000,0.0265,0.008,0.008,0.008,0.0085,0.0135,0.1275,0.083,0.725
03-09-2026 22:00,1773093600,0.0265,0.009,0.0085,0.0095,0.009,0.0135,0.0755,0.162,0.665
03-09-2026 23:00,1773097200,0.025,0.009,0.0085,0.0095,0.009,0.0225,0.0895,0.183,0.625
03-10-2026 00:00,1773100800,0.023,0.0085,0.008,0.0095,0.0085,0.0185,0.0895,0.2265,0.63
03-10-2026 01:00,1773104400,0.0235,0.0085,0.0075,0.0095,0.007,0.0145,0.082,0.161,0.66
03-10-2026 02:00,1773108000,0.0225,0.0085,0.0075,0.009,0.007,0.0185,0.0875,0.168,0.665
03-10-2026 03:00,1773111600,0.0195,0.007,0.0055,0.0095,0.007,0.0165,0.0875,0.1455,0.72
03-10-2026 04:00,1773115200,0.0175,0.007,0.006,0.009,0.007,0.015,0.0815,0.144,0.73
03-10-2026 05:00,1773118800,0.0165,0.007,0.006,0.009,0.007,0.017,0.079,0.144,0.67
03-10-2026 06:00,1773122400,0.0165,0.007,0.006,0.009,0.007,0.014,0.058,0.1435,0.675
03-10-2026 07:00,1773126000,0.017,0.0075,0.007,0.0095,0.0075,0.018,0.052,0.1315,0.725
03-10-2026 08:00,1773129600,0.017,0.0075,0.0065,0.0095,0.0075,0.026,0.051,0.096,0.72
03-10-2026 09:00,1773133200,0.0165,0.0075,0.0065,0.0095,0.007,0.026,0.053,0.1125,0.72
03-10-2026 10:00,1773136800,0.016,0.0075,0.0065,0.0095,0.007,0.0235,0.055,0.0965,0.715
03-10-2026 11:00,1773140400,0.016,0.0075,0.0065,0.0095,0.007,0.024,0.053,0.0985,0.72
03-10-2026 12:00,1773144000,0.02,0.0085,0.0065,0.0085,0.007,0.01,0.0505,0.068,0.72
03-10-2026 13:00,1773147600,0.0195,0.0085,0.0065,0.0085,0.007,0.01,0.052,0.0645,0.72
03-10-2026 14:00,1773151200,0.0195,0.0085,0.007,0.0085,0.007,0.01,0.0515,0.0655,0.765
03-10-2026 15:00,1773154800,0.0285,0.0075,0.0065,0.0085,0.0075,0.0115,0.052,0.0715,0.77
03-10-2026 16:00,1773158400,0.041,0.0435,0.0065,0.0085,0.0075,0.014,0.0485,0.0665,0.75
03-10-2026 17:00,1773162000,0.048,0.0375,0.005,0.0085,0.0075,0.0165,0.0485,0.083,0.76
03-10-2026 18:00,1773165600,0.039,0.019,0.0055,0.0085,0.0075,0.016,0.0505,0.0755,0.745
03-10-2026 19:00,1773169200,0.0155,0.0345,0.0055,0.0085,0.0085,0.0165,0.0515,0.062,0.745
03-10-2026 20:00,1773172800,0.0155,0.015,0.0055,0.0085,0.0085,0.0165,0.0505,0.065,0.75
03-10-2026 21:00,1773176400,0.013,0.0125,0.006,0.009,0.009,0.0195,0.0535,0.0595,0.745
03-10-2026 22:00,1773180000,0.0135,0.0135,0.008,0.0095,0.0095,0.022,0.057,0.0865,0.68
03-10-2026 23:00,1773183600,0.0135,0.0135,0.0085,0.0095,0.0095,0.0205,0.078,0.0905,0.715
03-11-2026 00:00,1773187200,0.013,0.0125,0.0075,0.0095,0.0095,0.0205,0.09,0.0975,0.715
03-11-2026 01:00,1773190800,0.013,0.013,0.0075,0.009,0.0095,0.021,0.0895,0.097,0.71
03-11-2026 02:00,1773194400,0.013,0.013,0.008,0.009,0.0095,0.02,0.0895,0.097,0.71
03-11-2026 03:00,1773198000,0.013,0.013,0.008,0.009,0.0095,0.018,0.09,0.097,0.71
03-11-2026 04:00,1773201600,0.013,0.0125,0.0075,0.01,0.0095,0.018,0.0895,0.0975,0.715
03-11-2026 05:00,1773205200,0.013,0.013,0.0075,0.024,0.0095,0.021,0.092,0.1005,0.71
03-11-2026 06:00,1773208800,0.0135,0.0125,0.0075,0.019,0.0095,0.018,0.0875,0.097,0.705
03-11-2026 07:00,1773212400,0.032,0.012,0.009,0.017,0.0095,0.018,0.08,0.0735,0.7
03-11-2026 08:00,1773216000,0.037,0.0115,0.0085,0.0125,0.0095,0.0165,0.0815,0.074,0.685
03-11-2026 09:00,1773219600,0.0325,0.0115,0.0165,0.011,0.01,0.019,0.082,0.0745,0.675
03-11-2026 10:00,1773223200,0.0345,0.0125,0.013,0.01,0.011,0.025,0.082,0.082,0.675
03-11-2026 11:00,1773226800,0.0325,0.013,0.012,0.0145,0.01,0.0185,0.083,0.0835,0.675
03-11-2026 12:00,1773230400,0.0335,0.012,0.011,0.0135,0.011,0.0185,0.0825,0.0835,0.675
03-11-2026 13:00,1773234000,0.015,0.019,0.011,0.013,0.0115,0.021,0.082,0.091,0.73
03-11-2026 14:00,1773237600,0.012,0.0105,0.0095,0.0105,0.0095,0.016,0.074,0.0715,0.795
03-11-2026 15:00,1773241200,0.0145,0.0145,0.009,0.01,0.009,0.016,0.0675,0.0715,0.795
03-11-2026 16:00,1773244800,0.011,0.0135,0.011,0.0085,0.0085,0.013,0.045,0.0815,0.83
03-11-2026 17:00,1773248400,0.0115,0.007,0.0075,0.0065,0.0075,0.013,0.0595,0.0705,0.825
03-11-2026 18:00,1773252000,0.007,0.0065,0.012,0.0065,0.0075,0.0085,0.0555,0.0705,0.81
03-11-2026 19:00,1773255600,0.0115,0.009,0.0155,0.0075,0.0075,0.0105,0.0545,0.071,0.825
03-11-2026 20:00,1773259200,0.0065,0.006,0.0105,0.0065,0.0065,0.0075,0.052,0.0705,0.835
03-11-2026 21:00,1773262800,0.006,0.006,0.0055,0.006,0.0055,0.0075,0.0525,0.063,0.845
03-11-2026 22:00,1773266400,0.0075,0.006,0.0045,0.007,0.0065,0.0075,0.0195,0.057,0.89
03-11-2026 23:00,1773270000,0.007,0.006,0.0055,0.007,0.0065,0.0075,0.021,0.0545,0.89
03-12-2026 00:00,1773273600,0.006,0.0065,0.0065,0.0065,0.0075,0.0075,0.021,0.054,0.905
03-12-2026 01:00,1773277200,0.0035,0.0065,0.0035,0.0055,0.0055,0.0075,0.0185,0.0505,0.905
03-12-2026 02:00,1773280800,0.004,0.0065,0.0055,0.0065,0.007,0.008,0.0175,0.0345,0.905
03-12-2026 03:00,1773284400,0.0045,0.0085,0.0055,0.006,0.007,0.008,0.0205,0.0385,0.905
03-12-2026 04:00,1773288000,0.0055,0.0095,0.0055,0.006,0.007,0.008,0.0155,0.0365,0.91
03-12-2026 05:00,1773291600,0.006,0.0105,0.006,0.0065,0.008,0.008,0.015,0.035,0.905
03-12-2026 06:00,1773295200,0.004,0.008,0.0085,0.0065,0.008,0.008,0.015,0.0345,0.9
03-12-2026 07:00,1773298800,0.004,0.007,0.0085,0.0065,0.008,0.008,0.016,0.0355,0.885
03-12-2026 08:00,1773302400,0.004,0.007,0.0085,0.0065,0.008,0.008,0.0235,0.039,0.885
03-12-2026 09:00,1773306000,0.004,0.007,0.0085,0.006,0.008,0.0085,0.023,0.038,0.885
03-12-2026 10:00,1773309600,0.004,0.007,0.0085,0.006,0.008,0.0085,0.019,0.038,0.9
03-12-2026 11:00,1773313200,0.006,0.0065,0.0085,0.005,0.0065,0.0085,0.0185,0.0355,0.915
03-12-2026 12:00,1773316800,0.0065,0.007,0.0085,0.0055,0.0075,0.0085,0.017,0.0355,0.92
03-12-2026 13:00,1773320400,0.0035,0.0065,0.0075,0.0055,0.006,0.0085,0.013,0.0155,0.945
03-12-2026 14:00,1773324000,0.0035,0.0065,0.0065,0.0055,0.0065,0.008,0.013,0.0145,0.945
03-12-2026 15:00,1773327600,0.0045,0.006,0.006,0.004,0.006,0.0075,0.013,0.0135,0.945
03-12-2026 16:00,1773331200,0.0045,0.0065,0.0055,0.004,0.0065,0.0075,0.012,0.0135,0.945
03-12-2026 17:00,1773334800,0.0045,0.0065,0.006,0.004,0.0065,0.0075,0.0115,0.0135,0.945
03-12-2026 18:00,1773338400,0.0045,0.007,0.0055,0.0055,0.007,0.0075,0.0115,0.0135,0.945
03-12-2026 19:00,1773342000,0.0045,0.007,0.0055,0.0055,0.007,0.0075,0.0115,0.0135,0.945
03-12-2026 20:00,1773345600,0.0045,0.007,0.0055,0.0055,0.007,0.0075,0.0115,0.0135,0.945
03-12-2026 21:00,1773349200,0.0045,0.007,0.0055,0.0055,0.007,0.0075,0.0115,0.0135,0.945
03-12-2026 22:00,1773352800,0.004,0.007,0.0055,0.0055,0.007,0.0075,0.011,0.0145,0.945
03-12-2026 23:00,1773356400,0.004,0.007,0.0065,0.0055,0.007,0.0075,0.0115,0.0145,0.945
03-13-2026 00:00,1773360000,0.0035,0.0055,0.0065,0.0055,0.0055,0.0075,0.0105,0.0145,0.945
03-13-2026 01:00,1773363600,0.0035,0.006,0.0065,0.004,0.0055,0.0065,0.0105,0.014,0.955
03-13-2026 02:00,1773367200,0.0035,0.0055,0.0065,0.0035,0.0055,0.0065,0.0105,0.0125,0.955
03-13-2026 03:00,1773370800,0.0035,0.0055,0.0065,0.0035,0.0055,0.0065,0.0105,0.0125,0.955
03-13-2026 04:00,1773374400,0.0035,0.006,0.007,0.004,0.006,0.007,0.0105,0.012,0.955
03-13-2026 05:00,1773378000,0.004,0.006,0.007,0.004,0.006,0.007,0.0105,0.0125,0.955
03-13-2026 06:00,1773381600,0.004,0.006,0.007,0.004,0.006,0.007,0.0105,0.012,0.955
03-13-2026 07:00,1773385200,0.0035,0.006,0.0065,0.004,0.006,0.007,0.0105,0.012,0.955
03-13-2026 08:00,1773388800,0.003,0.0065,0.006,0.0045,0.0065,0.007,0.011,0.018,0.95
03-13-2026 09:00,1773392400,0.0035,0.0065,0.006,0.0045,0.0065,0.007,0.011,0.018,0.95
03-13-2026 10:00,1773396000,0.0025,0.005,0.006,0.005,0.0065,0.007,0.011,0.0155,0.955
03-13-2026 11:00,1773399600,0.0025,0.0045,0.006,0.0045,0.0065,0.007,0.011,0.0155,0.955
03-13-2026 12:00,1773403200,0.0025,0.005,0.006,0.0045,0.0065,0.006,0.0105,0.0155,0.955
03-13-2026 13:00,1773406800,0.0025,0.0045,0.0055,0.004,0.006,0.0055,0.0055,0.0155,0.955
03-13-2026 14:00,1773410400,0.0025,0.0045,0.0055,0.004,0.006,0.0055,0.0055,0.017,0.955
03-13-2026 15:00,1773414000,0.0025,0.0035,0.0055,0.0035,0.0065,0.006,0.0055,0.017,0.955
03-13-2026 16:00,1773417600,0.0025,0.006,0.0055,0.0045,0.0065,0.006,0.007,0.0165,0.955
03-13-2026 17:00,1773421200,0.0025,0.006,0.0055,0.0045,0.0065,0.006,0.0065,0.0165,0.955
03-13-2026 18:00,1773424800,0.0025,0.006,0.0055,0.0045,0.0065,0.0065,0.0065,0.0165,0.955
03-13-2026 19:00,1773428400,0.0025,0.006,0.0055,0.0045,0.0065,0.0065,0.0065,0.0165,0.955
03-13-2026 20:00,1773432000,0.0025,0.006,0.0055,0.0045,0.0065,0.0065,0.0065,0.017,0.955
03-13-2026 21:00,1773435600,0.0025,0.006,0.0055,0.0045,0.0065,0.0065,0.0065,0.017,0.955
03-13-2026 22:00,1773439200,0.0025,0.006,0.0055,0.0045,0.0065,0.0065,0.0065,0.019,0.94
03-13-2026 23:00,1773442800,0.0025,0.005,0.0055,0.0045,0.006,0.006,0.0075,0.017,0.95
03-14-2026 00:00,1773446400,0.0025,0.005,0.0055,0.0045,0.0055,0.006,0.0055,0.0155,0.96
03-14-2026 01:00,1773450000,0.0025,0.005,0.0055,0.0045,0.0055,0.006,0.0055,0.015,0.96
03-14-2026 02:00,1773453600,0.0025,0.005,0.0055,0.0045,0.0055,0.006,0.0055,0.015,0.955
03-14-2026 03:00,1773457200,0.0025,0.005,0.0055,0.0045,0.0055,0.006,0.0055,0.015,0.96
03-14-2026 04:00,1773460800,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.96
03-14-2026 05:00,1773464400,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.96
03-14-2026 06:00,1773468000,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.955
03-14-2026 07:00,1773471600,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.96
03-14-2026 08:00,1773475200,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.96
03-14-2026 09:00,1773478800,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.017,0.955
03-14-2026 10:00,1773482400,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.0055,0.0175,0.955
03-14-2026 11:00,1773486000,0.0025,0.006,0.0055,0.0055,0.0065,0.007,0.0055,0.0175,0.945
03-14-2026 12:00,1773489600,0.0025,0.006,0.0055,0.0055,0.0065,0.007,0.0055,0.0175,0.945
03-14-2026 13:00,1773493200,0.0025,0.006,0.0055,0.0055,0.0065,0.007,0.0055,0.0175,0.945
03-14-2026 14:00,1773496800,0.0025,0.0065,0.0055,0.0055,0.0065,0.0075,0.0055,0.0175,0.945
03-14-2026 15:00,1773500400,0.0025,0.0065,0.0055,0.0055,0.0065,0.0075,0.0055,0.0175,0.945
03-14-2026 16:00,1773504000,0.0025,0.0065,0.0055,0.0055,0.0065,0.0075,0.0055,0.0175,0.945
03-14-2026 17:00,1773507600,0.0025,0.0065,0.0055,0.0055,0.0065,0.0075,0.0055,0.0175,0.945
03-14-2026 18:00,1773511200,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0075,0.017,0.955
03-14-2026 19:00,1773514800,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0075,0.017,0.955
03-14-2026 20:00,1773518400,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0075,0.017,0.945
03-14-2026 21:00,1773522000,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.009,0.0175,0.945
03-14-2026 22:00,1773525600,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0105,0.016,0.945
03-14-2026 23:00,1773529200,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0085,0.017,0.945
03-15-2026 00:00,1773532800,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0085,0.017,0.945
03-15-2026 01:00,1773536400,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.008,0.0165,0.945
03-15-2026 02:00,1773540000,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0105,0.017,0.945
03-15-2026 03:00,1773543600,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.008,0.017,0.945
03-15-2026 04:00,1773547200,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.008,0.017,0.945
03-15-2026 05:00,1773550800,0.0025,0.0065,0.0055,0.005,0.0065,0.0075,0.0085,0.017,0.945
03-15-2026 06:00,1773554400,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.0085,0.0165,0.95
03-15-2026 07:00,1773558000,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.0085,0.0165,0.95
03-15-2026 08:00,1773561600,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.0085,0.0165,0.95
03-15-2026 09:00,1773565200,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.0105,0.0165,0.95
03-15-2026 10:00,1773568800,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.008,0.015,0.955
03-15-2026 11:00,1773572400,0.0025,0.0065,0.0055,0.005,0.0065,0.007,0.0105,0.016,0.95
03-15-2026 12:00,1773576000,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.009,0.0145,0.95
03-15-2026 13:00,1773579600,0.0025,0.006,0.0055,0.005,0.0065,0.007,0.006,0.014,0.95
03-15-2026 14:00,1773583200,0.0025,0.005,0.0035,0.0045,0.0065,0.0055,0.0045,0.014,0.95
03-15-2026 15:00,1773586800,0.0025,0.005,0.0035,0.0045,0.0065,0.005,0.0045,0.014,0.95
03-15-2026 16:00,1773590400,0.0025,0.005,0.0035,0.0045,0.005,0.006,0.0055,0.0145,0.945
03-15-2026 17:00,1773594000,0.0025,0.0045,0.0035,0.0045,0.005,0.005,0.0045,0.0145,0.945
03-15-2026 18:00,1773597600,0.0025,0.005,0.003,0.0045,0.005,0.005,0.005,0.0145,0.945
03-15-2026 19:00,1773601200,0.0025,0.005,0.003,0.0045,0.005,0.005,0.005,0.014,0.95
03-15-2026 20:00,1773604800,0.0025,0.0045,0.003,0.0045,0.005,0.005,0.005,0.014,0.95
03-15-2026 21:00,1773608400,0.0025,0.0045,0.003,0.0045,0.0045,0.005,0.011,0.014,0.95
03-15-2026 22:00,1773612000,0.0025,0.0045,0.0025,0.0045,0.0045,0.005,0.011,0.014,0.95
03-15-2026 23:00,1773615600,0.0025,0.0045,0.0025,0.0045,0.0045,0.005,0.0095,0.014,0.945
03-16-2026 00:00,1773619200,0.0025,0.0045,0.0025,0.0025,0.0045,0.005,0.0095,0.014,0.945
03-16-2026 01:00,1773622800,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.0115,0.014,0.945
03-16-2026 02:00,1773626400,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.014,0.945
03-16-2026 03:00,1773630000,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.0135,0.945
03-16-2026 04:00,1773633600,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.0135,0.945
03-16-2026 05:00,1773637200,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.0135,0.945
03-16-2026 06:00,1773640800,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.0135,0.945
03-16-2026 07:00,1773644400,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.0135,0.945
03-16-2026 08:00,1773648000,0.0025,0.004,0.0025,0.0025,0.0045,0.005,0.011,0.013,0.945
03-16-2026 09:00,1773651600,0.0025,0.004,0.0025,0.0025,0.0045,0.0045,0.011,0.0125,0.945
03-16-2026 10:00,1773655200,0.0025,0.004,0.0025,0.0025,0.0045,0.0045,0.011,0.012,0.945
03-16-2026 11:00,1773658800,0.0025,0.004,0.0025,0.0025,0.0045,0.0045,0.011,0.012,0.945
03-16-2026 12:00,1773662400,0.003,0.004,0.0025,0.0025,0.0045,0.0045,0.0105,0.028,0.945
03-16-2026 13:00,1773666000,0.003,0.004,0.0025,0.0025,0.0045,0.0045,0.006,0.0365,0.945
03-16-2026 14:00,1773669600,0.003,0.005,0.0025,0.0035,0.004,0.0045,0.0055,0.023,0.963
03-16-2026 15:00,1773673200,0.003,0.0045,0.0025,0.0025,0.004,0.004,0.004,0.0145,0.9675
03-16-2026 16:00,1773676800,0.003,0.0045,0.0025,0.0025,0.004,0.004,0.004,0.0135,0.9675
03-16-2026 17:00,1773680400,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.0085,0.0125,0.9635
03-16-2026 18:00,1773684000,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.0105,0.011,0.965
03-16-2026 19:00,1773687600,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.013,0.011,0.9605
03-16-2026 20:00,1773691200,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.011,0.011,0.9655
03-16-2026 21:00,1773694800,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.0125,0.011,0.9655
03-16-2026 22:00,1773698400,0.003,0.004,0.0025,0.0025,0.0035,0.004,0.012,0.011,0.965
03-16-2026 23:00,1773702000,0.003,0.004,0.0025,0.0025,0.0035,0.005,0.011,0.011,0.965
03-17-2026 00:00,1773705600,0.003,0.004,0.0025,0.0025,0.0035,0.005,0.01,0.0105,0.9655
03-17-2026 01:00,1773709200,0.003,0.004,0.0025,0.0025,0.0035,0.0055,0.009,0.0105,0.963
03-17-2026 02:00,1773712800,0.003,0.004,0.0025,0.0025,0.0035,0.0055,0.0075,0.0105,0.9635
03-17-2026 03:00,1773716400,0.003,0.004,0.0025,0.0025,0.0035,0.0055,0.006,0.0105,0.964
03-17-2026 04:00,1773720000,0.003,0.004,0.0025,0.0025,0.0055,0.0055,0.006,0.0105,0.9605
03-17-2026 05:00,1773723600,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.006,0.0105,0.9605
03-17-2026 06:00,1773727200,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0065,0.0105,0.9605
03-17-2026 07:00,1773730800,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0065,0.0105,0.9605
03-17-2026 08:00,1773734400,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0065,0.0105,0.9605
03-17-2026 09:00,1773738000,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0065,0.0075,0.9605
03-17-2026 10:00,1773741600,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0065,0.007,0.9605
03-17-2026 11:00,1773745200,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.006,0.007,0.9605
03-17-2026 12:00,1773748800,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.006,0.007,0.9605
03-17-2026 13:00,1773752400,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.006,0.007,0.9605
03-17-2026 14:00,1773756000,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.006,0.007,0.9605
03-17-2026 15:00,1773759600,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0085,0.009,0.9605
03-17-2026 16:00,1773763200,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.0085,0.011,0.9605
03-17-2026 17:00,1773766800,0.0035,0.004,0.0035,0.004,0.0055,0.0055,0.009,0.0095,0.961
03-17-2026 18:00,1773770400,0.003,0.004,0.0035,0.004,0.005,0.0055,0.009,0.011,0.961
03-17-2026 19:00,1773774000,0.0035,0.004,0.0035,0.0055,0.005,0.0055,0.009,0.0095,0.961
03-17-2026 20:00,1773777600,0.0035,0.004,0.0035,0.0055,0.005,0.0055,0.009,0.011,0.961
03-17-2026 21:00,1773781200,0.0035,0.004,0.0035,0.0055,0.005,0.0055,0.009,0.014,0.955
03-17-2026 22:00,1773784800,0.0035,0.004,0.0035,0.0055,0.005,0.0055,0.009,0.014,0.9525
03-17-2026 23:00,1773788400,0.0035,0.004,0.0035,0.006,0.005,0.0055,0.009,0.015,0.9505
03-18-2026 00:00,1773792000,0.0035,0.004,0.0035,0.006,0.005,0.0055,0.009,0.016,0.953
03-18-2026 01:00,1773795600,0.0035,0.004,0.0035,0.006,0.005,0.0055,0.0095,0.016,0.953
03-18-2026 02:00,1773799200,0.003,0.004,0.0035,0.004,0.0055,0.0055,0.0085,0.0105,0.956
03-18-2026 03:00,1773802800,0.0035,0.004,0.0035,0.005,0.0055,0.0055,0.0085,0.015,0.958
03-18-2026 04:00,1773806400,0.0025,0.004,0.0035,0.005,0.0055,0.0055,0.0085,0.011,0.9575
03-18-2026 05:00,1773810000,0.0025,0.004,0.0035,0.0055,0.0055,0.0055,0.0085,0.011,0.9595
03-18-2026 06:00,1773813600,0.0025,0.004,0.0035,0.0055,0.006,0.0055,0.0085,0.0135,0.953
03-18-2026 07:00,1773817200,0.0025,0.004,0.0035,0.0055,0.006,0.0055,0.0085,0.0105,0.9525
03-18-2026 08:00,1773820800,0.0025,0.005,0.0045,0.0045,0.006,0.006,0.008,0.0185,0.9525
03-18-2026 09:00,1773824400,0.0025,0.005,0.0045,0.004,0.005,0.0055,0.007,0.01,0.9585
03-18-2026 10:00,1773828000,0.0025,0.005,0.0045,0.004,0.005,0.0055,0.0075,0.0105,0.954
03-18-2026 11:00,1773831600,0.0025,0.005,0.0045,0.004,0.005,0.006,0.007,0.011,0.948
03-18-2026 12:00,1773835200,0.0025,0.005,0.0045,0.005,0.005,0.0055,0.007,0.011,0.948
03-18-2026 13:00,1773838800,0.003,0.005,0.006,0.005,0.005,0.0055,0.0075,0.0115,0.9565
03-18-2026 14:00,1773842400,0.0035,0.005,0.0055,0.005,0.005,0.0055,0.0075,0.0115,0.951
03-18-2026 15:00,1773846000,0.0035,0.005,0.0055,0.005,0.005,0.0055,0.0075,0.0115,0.951
03-18-2026 16:00,1773849600,0.0035,0.005,0.0045,0.005,0.0055,0.0055,0.007,0.0095,0.9655
03-18-2026 17:00,1773853200,0.0025,0.0055,0.004,0.006,0.0055,0.005,0.007,0.0105,0.96
03-18-2026 18:00,1773856800,0.0025,0.0055,0.0065,0.006,0.0055,0.005,0.007,0.0105,0.96
03-18-2026 19:00,1773860400,0.0025,0.0055,0.0065,0.0055,0.0055,0.005,0.009,0.009,0.9615
03-18-2026 20:00,1773864000,0.0025,0.0055,0.0055,0.0055,0.0055,0.005,0.008,0.009,0.962
03-18-2026 21:00,1773867600,0.0045,0.005,0.004,0.005,0.004,0.005,0.009,0.009,0.9625
03-18-2026 22:00,1773871200,0.004,0.0035,0.004,0.0045,0.0025,0.004,0.009,0.0065,0.9715
03-18-2026 23:00,1773874800,0.003,0.003,0.0035,0.004,0.0025,0.005,0.0075,0.006,0.974
03-19-2026 00:00,1773878400,0.004,0.003,0.0035,0.004,0.0025,0.005,0.0075,0.006,0.974
03-19-2026 01:00,1773882000,0.004,0.003,0.003,0.004,0.0025,0.005,0.0075,0.0065,0.973
03-19-2026 02:00,1773885600,0.004,0.003,0.003,0.0035,0.0025,0.005,0.008,0.0065,0.973
03-19-2026 03:00,1773889200,0.0035,0.0025,0.003,0.0035,0.0025,0.005,0.006,0.0065,0.973
03-19-2026 04:00,1773892800,0.0035,0.0025,0.003,0.0035,0.0025,0.005,0.006,0.0065,0.9725
03-19-2026 05:00,1773896400,0.004,0.0025,0.003,0.0035,0.0025,0.0055,0.0065,0.0065,0.9725
03-19-2026 06:00,1773900000,0.004,0.0025,0.003,0.0035,0.0025,0.006,0.0065,0.0065,0.9725
03-19-2026 07:00,1773903600,0.0035,0.0025,0.003,0.0035,0.0025,0.0065,0.0065,0.0065,0.973
03-19-2026 08:00,1773907200,0.004,0.0025,0.003,0.0035,0.0025,0.0065,0.0065,0.0065,0.9695
03-19-2026 09:00,1773910800,0.004,0.0025,0.003,0.0035,0.0025,0.0065,0.0065,0.0065,0.9695
03-19-2026 10:00,1773914400,0.004,0.004,0.0035,0.004,0.0025,0.0075,0.009,0.008,0.9695
03-19-2026 11:00,1773918000,0.004,0.004,0.0035,0.0035,0.0025,0.006,0.009,0.008,0.9695
03-19-2026 12:00,1773921600,0.005,0.0035,0.0035,0.0035,0.0025,0.006,0.009,0.0095,0.969
03-19-2026 13:00,1773925200,0.0045,0.0035,0.0035,0.0035,0.0025,0.006,0.009,0.0085,0.968
