Date (UTC),Timestamp (UTC),≤3.9%,4.0%,4.1%,4.2%,4.3%,4.4%,4.5%,4.6%,≥4.7%
02-13-2026 23:00,1771023600,0.175,0.205,0.445,0.44,0.415,0.405,0.405,0.405,0.26
02-14-2026 00:00,1771027200,0.185,0.215,0.405,0.405,0.405,0.395,0.395,0.405,0.26
02-14-2026 01:00,1771030800,0.19,0.215,0.285,0.3,0.32,0.28,0.28,0.3,0.265
02-14-2026 02:00,1771034400,0.145,0.195,0.265,0.245,0.255,0.24,0.245,0.255,0.275
02-14-2026 03:00,1771038000,0.14,0.175,0.25,0.27,0.27,0.27,0.27,0.26,0.25
02-14-2026 04:00,1771041600,0.14,0.185,0.26,0.275,0.275,0.305,0.275,0.265,0.255
02-14-2026 05:00,1771045200,0.14,0.18,0.255,0.27,0.27,0.28,0.28,0.26,0.25
02-14-2026 06:00,1771048800,0.13,0.18,0.255,0.27,0.27,0.285,0.285,0.26,0.25
02-14-2026 07:00,1771052400,0.13,0.18,0.255,0.27,0.27,0.23,0.275,0.26,0.25
02-14-2026 08:00,1771056000,0.13,0.18,0.255,0.27,0.27,0.265,0.27,0.26,0.245
02-14-2026 09:00,1771059600,0.13,0.185,0.26,0.265,0.265,0.27,0.27,0.26,0.245
02-14-2026 10:00,1771063200,0.125,0.175,0.245,0.265,0.26,0.26,0.265,0.26,0.24
02-14-2026 11:00,1771066800,0.125,0.175,0.25,0.265,0.265,0.26,0.265,0.255,0.245
02-14-2026 12:00,1771070400,0.125,0.175,0.24,0.265,0.26,0.26,0.265,0.26,0.235
02-14-2026 13:00,1771074000,0.125,0.175,0.25,0.265,0.26,0.26,0.265,0.26,0.24
02-14-2026 14:00,1771077600,0.125,0.17,0.255,0.265,0.26,0.24,0.24,0.255,0.22
02-14-2026 15:00,1771081200,0.125,0.165,0.25,0.26,0.255,0.24,0.24,0.255,0.215
02-14-2026 16:00,1771084800,0.125,0.17,0.255,0.265,0.26,0.24,0.24,0.255,0.22
02-14-2026 17:00,1771088400,0.125,0.17,0.255,0.265,0.26,0.24,0.24,0.255,0.22
02-14-2026 18:00,1771092000,0.12,0.17,0.255,0.265,0.26,0.24,0.24,0.255,0.22
02-14-2026 19:00,1771095600,0.125,0.17,0.255,0.265,0.26,0.24,0.24,0.255,0.22
02-14-2026 21:00,1771102800,0.125,0.17,0.255,0.265,0.26,0.245,0.24,0.255,0.22
02-14-2026 22:00,1771106400,0.11,0.17,0.255,0.265,0.26,0.245,0.22,0.255,0.215
02-14-2026 23:00,1771110000,0.105,0.17,0.245,0.26,0.25,0.235,0.225,0.24,0.205
02-15-2026 00:00,1771113600,0.1,0.17,0.255,0.265,0.24,0.235,0.155,0.23,0.19
02-15-2026 01:00,1771117200,0.1,0.175,0.2,0.265,0.255,0.24,0.24,0.25,0.21
02-15-2026 02:00,1771120800,0.1,0.165,0.23,0.265,0.24,0.23,0.17,0.225,0.195
02-15-2026 03:00,1771124400,0.1,0.15,0.24,0.235,0.235,0.245,0.235,0.225,0.185
02-15-2026 04:00,1771128000,0.095,0.175,0.245,0.25,0.26,0.245,0.22,0.24,0.21
02-15-2026 05:00,1771131600,0.075,0.16,0.225,0.245,0.26,0.23,0.235,0.235,0.205
02-15-2026 06:00,1771135200,0.08,0.16,0.19,0.255,0.235,0.245,0.215,0.235,0.21
02-15-2026 07:00,1771138800,0.075,0.16,0.23,0.265,0.26,0.245,0.235,0.25,0.215
02-15-2026 08:00,1771142400,0.075,0.135,0.21,0.26,0.255,0.235,0.21,0.245,0.21
02-15-2026 09:00,1771146000,0.08,0.16,0.225,0.265,0.235,0.23,0.235,0.24,0.21
02-15-2026 10:00,1771149600,0.08,0.15,0.16,0.265,0.25,0.23,0.23,0.24,0.21
02-15-2026 11:00,1771153200,0.08,0.15,0.22,0.26,0.255,0.23,0.205,0.235,0.21
02-15-2026 12:00,1771156800,0.08,0.155,0.22,0.26,0.255,0.23,0.205,0.235,0.21
02-15-2026 13:00,1771160400,0.075,0.13,0.2,0.26,0.255,0.24,0.135,0.24,0.2
02-15-2026 14:00,1771164000,0.08,0.145,0.22,0.255,0.245,0.23,0.225,0.24,0.2
02-15-2026 15:00,1771167600,0.08,0.15,0.215,0.235,0.29,0.2,0.225,0.225,0.19
02-15-2026 16:00,1771171200,0.09,0.185,0.225,0.215,0.275,0.18,0.195,0.185,0.18
02-15-2026 17:00,1771174800,0.06,0.085,0.115,0.22,0.175,0.16,0.195,0.145,0.135
02-15-2026 18:00,1771178400,0.075,0.085,0.115,0.18,0.195,0.15,0.175,0.135,0.14
02-15-2026 19:00,1771182000,0.085,0.085,0.105,0.18,0.195,0.2,0.185,0.13,0.14
02-15-2026 20:00,1771185600,0.08,0.085,0.105,0.18,0.195,0.21,0.205,0.12,0.145
02-15-2026 21:00,1771189200,0.075,0.085,0.105,0.175,0.19,0.195,0.24,0.11,0.085
02-15-2026 22:00,1771192800,0.075,0.085,0.105,0.175,0.19,0.195,0.22,0.08,0.105
02-15-2026 23:00,1771196400,0.075,0.085,0.105,0.18,0.19,0.195,0.22,0.08,0.085
02-16-2026 00:00,1771200000,0.075,0.085,0.105,0.17,0.19,0.195,0.22,0.075,0.085
02-16-2026 01:00,1771203600,0.075,0.085,0.115,0.175,0.19,0.19,0.22,0.085,0.1
02-16-2026 02:00,1771207200,0.05,0.085,0.105,0.17,0.185,0.185,0.22,0.08,0.095
02-16-2026 03:00,1771210800,0.05,0.085,0.085,0.155,0.175,0.155,0.21,0.075,0.12
02-16-2026 04:00,1771214400,0.075,0.085,0.085,0.165,0.185,0.175,0.175,0.045,0.23
02-16-2026 05:00,1771218000,0.075,0.085,0.085,0.175,0.2,0.095,0.145,0.045,0.205
02-16-2026 06:00,1771221600,0.055,0.085,0.085,0.16,0.195,0.105,0.165,0.045,0.145
02-16-2026 07:00,1771225200,0.065,0.085,0.1,0.145,0.175,0.12,0.175,0.075,0.18
02-16-2026 08:00,1771228800,0.055,0.085,0.095,0.155,0.18,0.1,0.15,0.06,0.205
02-16-2026 09:00,1771232400,0.07,0.085,0.095,0.17,0.2,0.115,0.15,0.06,0.245
02-16-2026 10:00,1771236000,0.07,0.1,0.11,0.16,0.155,0.105,0.18,0.155,0.25
02-16-2026 11:00,1771239600,0.075,0.085,0.15,0.115,0.15,0.09,0.17,0.165,0.25
02-16-2026 12:00,1771243200,0.06,0.105,0.15,0.115,0.18,0.08,0.17,0.175,0.25
02-16-2026 13:00,1771246800,0.055,0.105,0.09,0.125,0.1,0.09,0.13,0.18,0.245
02-16-2026 14:00,1771250400,0.055,0.105,0.085,0.125,0.13,0.115,0.13,0.175,0.245
02-16-2026 15:00,1771254000,0.055,0.09,0.085,0.15,0.095,0.09,0.13,0.175,0.23
02-16-2026 16:00,1771257600,0.065,0.08,0.085,0.155,0.115,0.1,0.13,0.16,0.26
02-16-2026 17:00,1771261200,0.065,0.09,0.135,0.13,0.13,0.12,0.14,0.175,0.205
02-16-2026 18:00,1771264800,0.07,0.09,0.155,0.13,0.11,0.1,0.135,0.175,0.195
02-16-2026 19:00,1771268400,0.07,0.095,0.165,0.13,0.125,0.115,0.13,0.165,0.185
02-16-2026 20:00,1771272000,0.07,0.095,0.165,0.13,0.11,0.105,0.14,0.16,0.245
02-16-2026 21:00,1771275600,0.065,0.085,0.155,0.16,0.155,0.15,0.155,0.15,0.15
02-16-2026 22:00,1771279200,0.065,0.09,0.15,0.17,0.155,0.2,0.155,0.1,0.13
02-16-2026 23:00,1771282800,0.065,0.1,0.155,0.165,0.16,0.19,0.165,0.1,0.13
02-17-2026 00:00,1771286400,0.065,0.095,0.15,0.17,0.16,0.19,0.16,0.125,0.105
02-17-2026 01:00,1771290000,0.065,0.1,0.155,0.17,0.16,0.205,0.16,0.1,0.13
02-17-2026 02:00,1771293600,0.065,0.1,0.155,0.16,0.16,0.2,0.16,0.115,0.13
02-17-2026 03:00,1771297200,0.065,0.1,0.155,0.145,0.16,0.205,0.16,0.115,0.125
02-17-2026 04:00,1771300800,0.065,0.1,0.14,0.16,0.16,0.205,0.16,0.11,0.13
02-17-2026 05:00,1771304400,0.065,0.1,0.14,0.175,0.16,0.21,0.16,0.12,0.13
02-17-2026 06:00,1771308000,0.065,0.095,0.14,0.17,0.16,0.205,0.16,0.1,0.125
02-17-2026 07:00,1771311600,0.065,0.1,0.14,0.185,0.16,0.22,0.16,0.095,0.13
02-17-2026 08:00,1771315200,0.065,0.09,0.135,0.185,0.16,0.21,0.16,0.125,0.125
02-17-2026 09:00,1771318800,0.06,0.09,0.135,0.145,0.16,0.215,0.16,0.125,0.125
02-17-2026 10:00,1771322400,0.06,0.085,0.135,0.145,0.16,0.215,0.16,0.125,0.13
02-17-2026 11:00,1771326000,0.06,0.085,0.135,0.145,0.16,0.215,0.16,0.125,0.13
02-17-2026 12:00,1771329600,0.06,0.09,0.135,0.145,0.16,0.215,0.16,0.125,0.13
02-17-2026 13:00,1771333200,0.06,0.09,0.135,0.215,0.16,0.195,0.16,0.125,0.13
02-17-2026 14:00,1771336800,0.06,0.09,0.135,0.21,0.16,0.175,0.16,0.125,0.13
02-17-2026 15:00,1771340400,0.055,0.09,0.135,0.215,0.16,0.195,0.16,0.125,0.13
02-17-2026 16:00,1771344000,0.05,0.085,0.13,0.19,0.16,0.27,0.16,0.11,0.12
02-17-2026 17:00,1771347600,0.05,0.085,0.13,0.19,0.16,0.23,0.16,0.1,0.105
02-17-2026 18:00,1771351200,0.05,0.085,0.13,0.195,0.16,0.23,0.16,0.1,0.105
02-17-2026 19:00,1771354800,0.05,0.08,0.13,0.195,0.16,0.23,0.16,0.09,0.105
02-17-2026 20:00,1771358400,0.05,0.08,0.13,0.215,0.16,0.23,0.16,0.09,0.12
02-17-2026 21:00,1771362000,0.05,0.08,0.13,0.21,0.16,0.23,0.16,0.09,0.12
02-17-2026 22:00,1771365600,0.05,0.08,0.13,0.195,0.16,0.23,0.16,0.095,0.125
02-17-2026 23:00,1771369200,0.05,0.085,0.13,0.195,0.16,0.23,0.16,0.09,0.125
02-18-2026 00:00,1771372800,0.05,0.085,0.13,0.205,0.16,0.23,0.16,0.09,0.125
02-18-2026 01:00,1771376400,0.05,0.085,0.13,0.18,0.16,0.23,0.16,0.09,0.14
02-18-2026 02:00,1771380000,0.05,0.085,0.13,0.175,0.16,0.23,0.16,0.09,0.12
02-18-2026 03:00,1771383600,0.05,0.085,0.13,0.175,0.16,0.23,0.16,0.09,0.12
02-18-2026 04:00,1771387200,0.05,0.075,0.13,0.185,0.155,0.23,0.16,0.09,0.125
02-18-2026 05:00,1771390800,0.05,0.075,0.13,0.185,0.165,0.23,0.16,0.09,0.125
02-18-2026 06:00,1771394400,0.05,0.075,0.13,0.18,0.165,0.23,0.16,0.09,0.135
02-18-2026 07:00,1771398000,0.05,0.075,0.13,0.175,0.165,0.23,0.16,0.09,0.125
02-18-2026 08:00,1771401600,0.05,0.075,0.13,0.175,0.165,0.23,0.16,0.09,0.135
02-18-2026 09:00,1771405200,0.05,0.075,0.13,0.18,0.17,0.23,0.16,0.09,0.125
02-18-2026 10:00,1771408800,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.09,0.125
02-18-2026 11:00,1771412400,0.05,0.075,0.13,0.175,0.17,0.23,0.16,0.095,0.12
02-18-2026 12:00,1771416000,0.05,0.075,0.13,0.175,0.17,0.23,0.16,0.09,0.125
02-18-2026 13:00,1771419600,0.05,0.075,0.13,0.175,0.17,0.23,0.16,0.09,0.12
02-18-2026 14:00,1771423200,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.095,0.13
02-18-2026 15:00,1771426800,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.095,0.12
02-18-2026 16:00,1771430400,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.095,0.13
02-18-2026 17:00,1771434000,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.095,0.12
02-18-2026 18:00,1771437600,0.05,0.075,0.13,0.17,0.17,0.23,0.16,0.095,0.13
02-18-2026 19:00,1771441200,0.05,0.075,0.125,0.18,0.245,0.235,0.15,0.095,0.13
02-18-2026 20:00,1771444800,0.05,0.075,0.125,0.18,0.245,0.235,0.15,0.095,0.12
02-18-2026 21:00,1771448400,0.05,0.075,0.125,0.225,0.245,0.235,0.15,0.095,0.125
02-18-2026 22:00,1771452000,0.05,0.075,0.125,0.185,0.225,0.235,0.15,0.095,0.125
02-18-2026 23:00,1771455600,0.05,0.075,0.125,0.195,0.255,0.235,0.15,0.095,0.12
02-19-2026 00:00,1771459200,0.05,0.075,0.125,0.19,0.24,0.235,0.15,0.095,0.13
02-19-2026 01:00,1771462800,0.05,0.075,0.125,0.185,0.23,0.235,0.15,0.095,0.125
02-19-2026 02:00,1771466400,0.05,0.075,0.125,0.2,0.23,0.235,0.15,0.095,0.125
02-19-2026 03:00,1771470000,0.05,0.075,0.125,0.185,0.3,0.235,0.15,0.095,0.115
02-19-2026 04:00,1771473600,0.05,0.075,0.13,0.165,0.325,0.235,0.145,0.09,0.11
02-19-2026 05:00,1771477200,0.05,0.075,0.13,0.145,0.325,0.235,0.145,0.09,0.115
02-19-2026 06:00,1771480800,0.05,0.075,0.13,0.13,0.3,0.235,0.145,0.09,0.11
02-19-2026 07:00,1771484400,0.05,0.075,0.11,0.14,0.315,0.235,0.13,0.085,0.105
02-19-2026 08:00,1771488000,0.05,0.075,0.105,0.125,0.31,0.235,0.135,0.08,0.105
02-19-2026 09:00,1771491600,0.05,0.07,0.095,0.115,0.31,0.22,0.14,0.075,0.09
02-19-2026 10:00,1771495200,0.05,0.075,0.125,0.165,0.245,0.235,0.15,0.08,0.125
02-19-2026 11:00,1771498800,0.05,0.075,0.125,0.135,0.285,0.24,0.13,0.08,0.11
02-19-2026 12:00,1771502400,0.05,0.065,0.125,0.135,0.285,0.24,0.13,0.08,0.09
02-19-2026 13:00,1771506000,0.05,0.07,0.1,0.18,0.215,0.245,0.16,0.08,0.125
02-19-2026 14:00,1771509600,0.05,0.07,0.1,0.17,0.205,0.245,0.16,0.07,0.125
02-19-2026 15:00,1771513200,0.05,0.07,0.1,0.16,0.205,0.245,0.16,0.07,0.12
02-19-2026 16:00,1771516800,0.05,0.07,0.1,0.16,0.2,0.245,0.165,0.07,0.125
02-19-2026 17:00,1771520400,0.05,0.07,0.1,0.16,0.21,0.245,0.165,0.07,0.115
02-19-2026 18:00,1771524000,0.05,0.07,0.1,0.16,0.2,0.245,0.165,0.07,0.115
02-19-2026 19:00,1771527600,0.05,0.07,0.1,0.16,0.2,0.245,0.165,0.07,0.12
02-19-2026 20:00,1771531200,0.05,0.07,0.1,0.16,0.2,0.245,0.165,0.07,0.125
02-19-2026 21:00,1771534800,0.05,0.07,0.1,0.155,0.165,0.245,0.135,0.07,0.125
02-19-2026 22:00,1771538400,0.05,0.07,0.1,0.16,0.125,0.245,0.145,0.07,0.075
02-19-2026 23:00,1771542000,0.05,0.07,0.1,0.155,0.125,0.245,0.145,0.075,0.075
02-20-2026 00:00,1771545600,0.05,0.07,0.1,0.155,0.125,0.245,0.145,0.075,0.075
02-20-2026 01:00,1771549200,0.05,0.07,0.1,0.155,0.125,0.245,0.145,0.07,0.075
02-20-2026 02:00,1771552800,0.05,0.075,0.1,0.155,0.115,0.245,0.135,0.055,0.065
02-20-2026 03:00,1771556400,0.05,0.06,0.1,0.16,0.125,0.245,0.17,0.075,0.065
02-20-2026 04:00,1771560000,0.05,0.06,0.125,0.16,0.125,0.245,0.17,0.075,0.075
02-20-2026 05:00,1771563600,0.05,0.06,0.125,0.16,0.125,0.245,0.17,0.075,0.075
02-20-2026 06:00,1771567200,0.05,0.06,0.125,0.17,0.125,0.245,0.17,0.075,0.075
02-20-2026 07:00,1771570800,0.05,0.06,0.125,0.175,0.125,0.245,0.17,0.075,0.075
02-20-2026 08:00,1771574400,0.05,0.06,0.125,0.175,0.125,0.245,0.17,0.075,0.075
02-20-2026 09:00,1771578000,0.05,0.06,0.125,0.175,0.155,0.245,0.17,0.075,0.075
02-20-2026 10:00,1771581600,0.05,0.06,0.125,0.17,0.21,0.245,0.17,0.075,0.075
02-20-2026 11:00,1771585200,0.05,0.06,0.125,0.175,0.195,0.245,0.17,0.075,0.075
02-20-2026 12:00,1771588800,0.05,0.06,0.115,0.165,0.19,0.245,0.165,0.07,0.07
02-20-2026 13:00,1771592400,0.05,0.06,0.115,0.175,0.18,0.25,0.17,0.07,0.075
02-20-2026 14:00,1771596000,0.05,0.06,0.11,0.18,0.19,0.25,0.17,0.075,0.075
02-20-2026 15:00,1771599600,0.05,0.06,0.11,0.185,0.19,0.25,0.17,0.07,0.075
02-20-2026 16:00,1771603200,0.05,0.06,0.11,0.2,0.185,0.25,0.17,0.07,0.075
02-20-2026 17:00,1771606800,0.05,0.06,0.105,0.2,0.18,0.25,0.17,0.075,0.075
02-20-2026 18:00,1771610400,0.05,0.06,0.105,0.205,0.18,0.25,0.17,0.075,0.075
02-20-2026 19:00,1771614000,0.05,0.06,0.105,0.205,0.175,0.25,0.17,0.075,0.075
02-20-2026 20:00,1771617600,0.05,0.06,0.105,0.215,0.175,0.25,0.165,0.07,0.075
02-20-2026 21:00,1771621200,0.05,0.06,0.105,0.2,0.185,0.26,0.165,0.07,0.075
02-20-2026 22:00,1771624800,0.05,0.06,0.1,0.2,0.185,0.255,0.16,0.07,0.075
02-20-2026 23:00,1771628400,0.05,0.06,0.1,0.2,0.185,0.255,0.16,0.07,0.075
02-21-2026 00:00,1771632000,0.05,0.06,0.1,0.15,0.19,0.26,0.16,0.07,0.075
02-21-2026 01:00,1771635600,0.05,0.06,0.1,0.17,0.2,0.295,0.17,0.075,0.075
02-21-2026 02:00,1771639200,0.05,0.06,0.115,0.165,0.19,0.305,0.17,0.075,0.075
02-21-2026 03:00,1771642800,0.05,0.06,0.105,0.145,0.205,0.31,0.165,0.07,0.095
02-21-2026 04:00,1771646400,0.05,0.06,0.1,0.135,0.205,0.3,0.16,0.075,0.095
02-21-2026 05:00,1771650000,0.05,0.06,0.105,0.13,0.21,0.295,0.16,0.075,0.095
02-21-2026 06:00,1771653600,0.05,0.06,0.105,0.135,0.2,0.32,0.16,0.075,0.095
02-21-2026 07:00,1771657200,0.05,0.06,0.105,0.13,0.215,0.295,0.16,0.075,0.095
02-21-2026 08:00,1771660800,0.05,0.06,0.1,0.13,0.195,0.315,0.155,0.07,0.095
02-21-2026 09:00,1771664400,0.05,0.06,0.095,0.135,0.185,0.295,0.16,0.075,0.105
02-21-2026 10:00,1771668000,0.05,0.06,0.11,0.16,0.19,0.285,0.155,0.07,0.085
02-21-2026 11:00,1771671600,0.05,0.06,0.105,0.16,0.17,0.275,0.16,0.065,0.08
02-21-2026 12:00,1771675200,0.05,0.06,0.105,0.165,0.165,0.3,0.16,0.07,0.095
02-21-2026 13:00,1771678800,0.05,0.06,0.105,0.155,0.18,0.3,0.16,0.065,0.095
02-21-2026 14:00,1771682400,0.05,0.06,0.1,0.145,0.195,0.3,0.155,0.065,0.085
02-21-2026 15:00,1771686000,0.05,0.06,0.095,0.14,0.21,0.295,0.145,0.065,0.085
02-21-2026 16:00,1771689600,0.05,0.06,0.1,0.14,0.195,0.305,0.14,0.065,0.075
02-21-2026 17:00,1771693200,0.0325,0.025,0.07,0.17,0.25,0.32,0.155,0.055,0.03
02-21-2026 18:00,1771696800,0.0325,0.025,0.045,0.17,0.25,0.325,0.15,0.065,0.028
02-21-2026 19:00,1771700400,0.0325,0.025,0.045,0.17,0.25,0.325,0.15,0.065,0.0345
02-21-2026 20:00,1771704000,0.0325,0.025,0.045,0.175,0.25,0.325,0.155,0.065,0.0345
02-21-2026 21:00,1771707600,0.0325,0.025,0.06,0.135,0.29,0.305,0.145,0.075,0.0335
02-21-2026 22:00,1771711200,0.0325,0.025,0.06,0.13,0.305,0.305,0.145,0.075,0.0335
02-21-2026 23:00,1771714800,0.0325,0.025,0.06,0.135,0.31,0.305,0.145,0.075,0.0335
02-22-2026 00:00,1771718400,0.035,0.034,0.055,0.135,0.315,0.31,0.145,0.075,0.0345
02-22-2026 01:00,1771722000,0.035,0.0335,0.06,0.12,0.32,0.305,0.145,0.075,0.034
02-22-2026 02:00,1771725600,0.035,0.0335,0.055,0.14,0.3,0.305,0.145,0.075,0.0345
02-22-2026 03:00,1771729200,0.035,0.0335,0.055,0.125,0.315,0.315,0.145,0.075,0.034
02-22-2026 04:00,1771732800,0.035,0.034,0.05,0.13,0.315,0.305,0.145,0.075,0.031
02-22-2026 05:00,1771736400,0.035,0.034,0.055,0.13,0.285,0.305,0.145,0.08,0.0335
02-22-2026 06:00,1771740000,0.035,0.034,0.06,0.14,0.3,0.305,0.145,0.08,0.034
02-22-2026 07:00,1771743600,0.035,0.034,0.06,0.14,0.285,0.305,0.145,0.08,0.033
02-22-2026 08:00,1771747200,0.035,0.034,0.06,0.14,0.285,0.305,0.145,0.08,0.0295
02-22-2026 09:00,1771750800,0.035,0.034,0.065,0.14,0.285,0.305,0.145,0.08,0.0345
02-22-2026 10:00,1771754400,0.035,0.034,0.055,0.14,0.28,0.305,0.145,0.075,0.033
02-22-2026 11:00,1771758000,0.035,0.033,0.055,0.15,0.265,0.315,0.145,0.07,0.03
02-22-2026 12:00,1771761600,0.035,0.033,0.055,0.145,0.26,0.305,0.145,0.07,0.0325
02-22-2026 13:00,1771765200,0.035,0.033,0.06,0.13,0.26,0.305,0.145,0.07,0.032
02-22-2026 14:00,1771768800,0.035,0.0335,0.06,0.14,0.26,0.305,0.145,0.075,0.033
02-22-2026 15:00,1771772400,0.035,0.0255,0.075,0.145,0.26,0.305,0.145,0.075,0.023
02-22-2026 16:00,1771776000,0.035,0.0255,0.06,0.145,0.285,0.305,0.145,0.075,0.0255
02-22-2026 17:00,1771779600,0.035,0.0255,0.06,0.14,0.28,0.305,0.145,0.075,0.024
02-22-2026 18:00,1771783200,0.03,0.0245,0.055,0.12,0.315,0.305,0.145,0.075,0.026
02-22-2026 19:00,1771786800,0.03,0.0195,0.05,0.12,0.33,0.305,0.145,0.07,0.0245
02-22-2026 20:00,1771790400,0.03,0.0195,0.045,0.115,0.335,0.305,0.145,0.07,0.033
02-22-2026 21:00,1771794000,0.0295,0.02,0.05,0.12,0.34,0.3,0.14,0.07,0.0245
02-22-2026 22:00,1771797600,0.03,0.0195,0.05,0.125,0.31,0.305,0.145,0.07,0.0245
02-22-2026 23:00,1771801200,0.03,0.0195,0.06,0.135,0.3,0.305,0.145,0.07,0.0255
02-23-2026 00:00,1771804800,0.03,0.019,0.05,0.13,0.3,0.305,0.145,0.07,0.026
02-23-2026 02:00,1771812000,0.03,0.019,0.055,0.13,0.32,0.305,0.145,0.07,0.027
02-23-2026 03:00,1771815600,0.03,0.019,0.055,0.13,0.305,0.305,0.145,0.07,0.028
02-23-2026 04:00,1771819200,0.029,0.019,0.04,0.13,0.305,0.305,0.145,0.07,0.027
02-23-2026 05:00,1771822800,0.029,0.019,0.055,0.14,0.325,0.305,0.145,0.07,0.028
02-23-2026 06:00,1771826400,0.029,0.019,0.055,0.145,0.32,0.305,0.145,0.07,0.0215
02-23-2026 07:00,1771830000,0.029,0.019,0.045,0.14,0.33,0.305,0.145,0.07,0.028
02-23-2026 08:00,1771833600,0.029,0.019,0.05,0.14,0.33,0.305,0.145,0.07,0.03
02-23-2026 09:00,1771837200,0.029,0.0275,0.05,0.13,0.325,0.305,0.145,0.07,0.0295
02-23-2026 10:00,1771840800,0.029,0.0245,0.055,0.13,0.325,0.305,0.145,0.07,0.0285
02-23-2026 11:00,1771844400,0.029,0.0235,0.05,0.125,0.315,0.305,0.145,0.07,0.0235
02-23-2026 12:00,1771848000,0.029,0.021,0.05,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 13:00,1771851600,0.029,0.0235,0.05,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 14:00,1771855200,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 15:00,1771858800,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 16:00,1771862400,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 17:00,1771866000,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 18:00,1771869600,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.0235
02-23-2026 19:00,1771873200,0.029,0.0235,0.045,0.13,0.315,0.305,0.145,0.07,0.024
02-23-2026 20:00,1771876800,0.029,0.0235,0.045,0.13,0.295,0.305,0.145,0.07,0.0265
02-23-2026 21:00,1771880400,0.029,0.0235,0.045,0.13,0.295,0.305,0.145,0.07,0.0265
02-23-2026 22:00,1771884000,0.029,0.023,0.045,0.15,0.3,0.305,0.145,0.07,0.023
02-23-2026 23:00,1771887600,0.029,0.022,0.045,0.15,0.3,0.305,0.135,0.065,0.024
02-24-2026 00:00,1771891200,0.029,0.0195,0.045,0.15,0.3,0.305,0.135,0.065,0.022
02-24-2026 01:00,1771894800,0.029,0.024,0.045,0.145,0.3,0.305,0.135,0.065,0.027
02-24-2026 02:00,1771898400,0.029,0.0215,0.045,0.14,0.305,0.305,0.135,0.06,0.025
02-24-2026 03:00,1771902000,0.029,0.0135,0.045,0.14,0.305,0.305,0.14,0.06,0.025
02-24-2026 04:00,1771905600,0.029,0.012,0.045,0.14,0.305,0.305,0.145,0.055,0.0245
02-24-2026 05:00,1771909200,0.029,0.026,0.045,0.14,0.305,0.305,0.145,0.055,0.024
02-24-2026 06:00,1771912800,0.029,0.0205,0.045,0.14,0.305,0.305,0.145,0.065,0.024
02-24-2026 07:00,1771916400,0.029,0.0155,0.045,0.14,0.305,0.305,0.145,0.07,0.024
02-24-2026 08:00,1771920000,0.029,0.0245,0.05,0.135,0.305,0.305,0.145,0.06,0.024
02-24-2026 09:00,1771923600,0.029,0.0195,0.055,0.135,0.305,0.305,0.145,0.06,0.024
02-24-2026 10:00,1771927200,0.029,0.017,0.05,0.135,0.285,0.305,0.145,0.06,0.0235
02-24-2026 11:00,1771930800,0.029,0.017,0.045,0.155,0.265,0.305,0.145,0.06,0.0235
02-24-2026 12:00,1771934400,0.029,0.017,0.045,0.16,0.265,0.305,0.145,0.06,0.0235
02-24-2026 13:00,1771938000,0.029,0.017,0.05,0.155,0.275,0.305,0.145,0.06,0.0235
02-24-2026 14:00,1771941600,0.029,0.017,0.05,0.16,0.265,0.305,0.145,0.06,0.0235
02-24-2026 15:00,1771945200,0.029,0.017,0.05,0.16,0.27,0.305,0.145,0.06,0.0235
02-24-2026 16:00,1771948800,0.029,0.017,0.05,0.165,0.27,0.305,0.145,0.06,0.0235
02-24-2026 17:00,1771952400,0.029,0.017,0.05,0.14,0.265,0.305,0.145,0.06,0.0235
02-24-2026 18:00,1771956000,0.029,0.017,0.05,0.15,0.27,0.305,0.145,0.06,0.0235
02-24-2026 19:00,1771959600,0.029,0.017,0.055,0.15,0.26,0.305,0.145,0.06,0.023
02-24-2026 20:00,1771963200,0.029,0.017,0.055,0.15,0.255,0.305,0.145,0.06,0.023
02-24-2026 21:00,1771966800,0.029,0.017,0.055,0.15,0.26,0.305,0.145,0.06,0.023
02-24-2026 22:00,1771970400,0.029,0.017,0.05,0.155,0.26,0.305,0.145,0.06,0.023
02-24-2026 23:00,1771974000,0.029,0.017,0.05,0.155,0.26,0.305,0.145,0.06,0.023
02-25-2026 00:00,1771977600,0.029,0.017,0.05,0.16,0.26,0.31,0.145,0.06,0.023
02-25-2026 01:00,1771981200,0.029,0.017,0.055,0.16,0.265,0.31,0.145,0.06,0.023
02-25-2026 02:00,1771984800,0.029,0.017,0.05,0.16,0.265,0.31,0.145,0.06,0.023
